ID_VENTE,ID_ARTICLE,ID_CLIENT,ID_ESTABLISSEMENT,LIBELLE_VENTE,PRIX_VENTE,DEVISE_VENTE,DATE_VENTE
8875,M4A603            00B00L         X,SC000016,1,Pantalon Lin  Taille 52  Coloris Ecru,1616.99,EUR,22-08-2013 10:12
8876,M4A603            00C004         X,SC000016,1,Pantalon Lin  Taille 54  Coloris Marine,1616.99,EUR,04-01-2010 03:35
8877,M4A603            00C00F         X,SC000016,1,Pantalon Lin  Taille 54  Coloris Marron,1616.99,EUR,21-11-2019 09:47
8878,M4A603            00C00L         X,SC000016,1,Pantalon Lin  Taille 54  Coloris Ecru,1679.18,EUR,21-04-2013 17:17
8880,M87349            003003         X,SC000016,1,Cardigan Col Montant  Taille S  Coloris Noir,1257.45,EUR,04-04-2014 15:20
8881,M87349            00300H         X,SC000016,1,Cardigan Col Montant  Taille S  Coloris Rouge,1350.59,EUR,18-03-2016 22:50
8882,M87349            004003         X,SC000016,1,Cardigan Col Montant  Taille M  Coloris Noir,1350.59,EUR,03-09-2007 00:11
8883,M87349            00400H         X,SC000016,1,Cardigan Col Montant  Taille M  Coloris Rouge,1350.59,EUR,28-11-2010 15:54
8884,M87349            005003         X,SC000016,1,Cardigan Col Montant  Taille L  Coloris Noir,1350.59,EUR,29-08-2013 12:49
8885,M87349            00500H         X,SC000016,1,Cardigan Col Montant  Taille L  Coloris Rouge,1350.59,EUR,06-08-2017 18:38
8886,M87349            006003         X,SC000016,1,Cardigan Col Montant  Taille XL  Coloris Noir,1350.59,EUR,18-04-2013 22:39
8887,M87349            00600H         X,SC000016,1,Cardigan Col Montant  Taille XL  Coloris Rouge,1350.59,EUR,10-05-2019 18:16
8889,M4A603            00B004         X,SC000016,101,Taille : 52 - Coloris : Marine,248.77,EUR,26-05-2016 21:53
8891,M87349            004003         X,SC000016,101,Taille : M - Coloris : Noir,23.29,EUR,09-12-2019 00:17
8892,M87349            00300H         X,SC000016,101,Taille : S - Coloris : Rouge,23.29,EUR,31-03-2011 12:33
8893,M87349            003003         X,SC000016,101,Taille : S - Coloris : Noir,23.29,EUR,25-01-2016 09:36
8899,M4184J            00200L         X,SC000016,101,Pointure : 36 - Coloris : Ecru,20.03,EUR,31-12-2016 14:01
8900,M4184J            00200G         X,SC000016,101,Pointure : 36 - Coloris : Kaki,20.03,EUR,09-08-2009 02:32
8901,M4184J            00200F         X,SC000016,101,Pointure : 36 - Coloris : Marron,20.03,EUR,30-07-2019 11:59
8902,M4184J            002005         X,SC000016,101,Pointure : 36 - Coloris : Bleu ciel,20.03,EUR,23-11-2013 11:21
8904,M4A603            004004         X,SC000016,101,Taille : 38 - Coloris : Marine,310.96,EUR,14-02-2020 12:16
8908,M01J51            001001001      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Dry bones  Longueur 32,1406.5,EUR,07-04-2008 11:53
8909,M01J51            001001002      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Dry bones  Longueur 34,1356.26,EUR,18-06-2009 07:09
8910,M01J51            001002001      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Well worn  Longueur 32,1205.57,EUR,25-09-2013 04:11
8911,M01J51            001002002      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Well worn  Longueur 34,1205.57,EUR,16-10-2013 08:44
8912,M01J51            001003001      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Blue john  Longueur 32,1155.34,EUR,04-06-2011 12:02
8913,M01J51            001003002      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Blue john  Longueur 34,1155.34,EUR,29-10-2019 06:15
8914,M01J51            001004001      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Washed  Longueur 32,1155.34,EUR,19-10-2008 22:45
8915,M01J51            001004002      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Washed  Longueur 34,1155.34,EUR,10-03-2019 10:46
8916,M01J51            001004004      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Washed  Longueur 30,1155.34,EUR,02-03-2016 19:05
8917,M01J51            001005001      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Black  Longueur 32,1155.34,EUR,21-08-2018 06:05
8918,M01J51            001005002      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Black  Longueur 34,1155.34,EUR,28-03-2011 11:50
8919,M01J51            001005004      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Black  Longueur 30,1155.34,EUR,02-11-2013 06:55
8920,M01J51            001006001      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Stonewash  Longueur 32,1155.34,EUR,27-06-2008 19:24
8921,M01J51            001006002      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Stonewash  Longueur 34,1155.34,EUR,23-12-2011 18:59
8922,M01J51            001006004      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Stonewash  Longueur 30,1155.34,EUR,24-06-2012 10:36
8923,M01J51            001007001      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Hit  Longueur 32,1155.34,EUR,09-10-2015 06:54
8924,M01J51            001007002      X,SC000018,1,Jean Levi's 501  Taille 30  Coloris Hit  Longueur 34,1205.57,EUR,17-10-2015 13:19
8925,M01J51            002001001      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Dry bones  Longueur 32,1205.57,EUR,10-04-2013 07:10
8926,M01J51            002001002      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Dry bones  Longueur 34,1205.57,EUR,23-09-2007 04:13
8927,M01J51            002002001      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Well worn  Longueur 32,1205.57,EUR,17-06-2010 22:46
8928,M01J51            002002002      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Well worn  Longueur 34,1205.57,EUR,03-06-2018 16:24
8929,M01J51            002003001      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Blue john  Longueur 32,1205.57,EUR,28-09-2017 02:00
8930,M01J51            002003002      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Blue john  Longueur 34,1205.57,EUR,25-01-2020 20:28
8931,M01J51            002004001      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Washed  Longueur 32,1205.57,EUR,10-08-2011 17:14
8932,M01J51            002004002      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Washed  Longueur 34,1205.57,EUR,04-09-2007 01:57
8933,M01J51            002005001      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Black  Longueur 32,1255.8,EUR,02-10-2014 08:47
8934,M01J51            002005002      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Black  Longueur 34,1255.8,EUR,31-03-2010 18:48
8935,M01J51            002005004      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Black  Longueur 30,1255.8,EUR,18-08-2012 15:55
8936,M01J51            002006001      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Stonewash  Longueur 32,1255.8,EUR,12-04-2009 20:51
8937,M01J51            002006002      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Stonewash  Longueur 34,1255.8,EUR,06-04-2010 22:42
8938,M01J51            002006004      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Stonewash  Longueur 30,1306.03,EUR,18-04-2019 22:52
8939,M01J51            002007001      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Hit  Longueur 32,1306.03,EUR,09-07-2007 22:54
8940,M01J51            002007002      X,SC000018,1,Jean Levi's 501  Taille 31  Coloris Hit  Longueur 34,1306.03,EUR,28-10-2019 03:49
8941,M01J51            003001001      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Dry bones  Longueur 32,1306.03,EUR,24-08-2010 18:56
8942,M01J51            003001002      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Dry bones  Longueur 34,1306.03,EUR,23-03-2013 07:44
8943,M01J51            003002001      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Well worn  Longueur 32,1306.03,EUR,15-11-2008 00:03
8944,M01J51            003002002      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Well worn  Longueur 34,1306.03,EUR,15-05-2015 01:27
8945,M01J51            003003001      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Blue john  Longueur 32,1356.26,EUR,29-06-2011 00:44
8946,M01J51            003003002      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Blue john  Longueur 34,1356.26,EUR,01-06-2018 15:50
8947,M01J51            003004001      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Washed  Longueur 32,1356.26,EUR,05-11-2018 18:52
8948,M01J51            003004002      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Washed  Longueur 34,1356.26,EUR,28-08-2009 20:47
8949,M01J51            003005001      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Black  Longueur 32,1356.26,EUR,30-12-2014 15:53
8950,M01J51            003005002      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Black  Longueur 34,1356.26,EUR,10-01-2014 23:35
8951,M01J51            003005004      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Black  Longueur 30,1356.26,EUR,24-06-2016 02:28
8952,M01J51            003006001      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Stonewash  Longueur 32,1356.26,EUR,14-12-2013 02:27
8953,M01J51            003006002      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Stonewash  Longueur 34,1356.26,EUR,26-02-2007 20:16
8954,M01J51            003006004      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Stonewash  Longueur 30,1356.26,EUR,28-08-2015 08:04
8955,M01J51            003007001      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Hit  Longueur 32,1356.26,EUR,16-10-2013 06:41
8956,M01J51            003007002      X,SC000018,1,Jean Levi's 501  Taille 32  Coloris Hit  Longueur 34,1356.26,EUR,27-04-2013 17:25
8957,M01J51            004001001      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Dry bones  Longueur 32,1356.26,EUR,30-09-2018 05:25
8958,M01J51            004001002      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Dry bones  Longueur 34,1356.26,EUR,21-01-2014 21:07
8959,M01J51            004002001      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Well worn  Longueur 32,1356.26,EUR,12-06-2010 20:56
8960,M01J51            004002002      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Well worn  Longueur 34,1356.26,EUR,12-06-2009 02:46
8961,M01J51            004003001      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Blue john  Longueur 32,1356.26,EUR,19-02-2011 12:35
8962,M01J51            004003002      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Blue john  Longueur 34,1356.26,EUR,24-09-2010 12:03
8963,M01J51            004004001      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Washed  Longueur 32,1356.26,EUR,27-12-2010 05:59
8964,M01J51            004004002      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Washed  Longueur 34,1356.26,EUR,17-11-2012 02:59
8965,M01J51            004005001      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Black  Longueur 32,1356.26,EUR,25-09-2011 13:18
8966,M01J51            004005002      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Black  Longueur 34,1356.26,EUR,09-04-2013 16:37
8967,M01J51            004006001      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Stonewash  Longueur 32,1356.26,EUR,05-02-2007 11:51
8968,M01J51            004006002      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Stonewash  Longueur 34,1356.26,EUR,06-03-2009 15:20
8969,M01J51            004007001      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Hit  Longueur 32,1356.26,EUR,05-10-2011 23:44
8970,M01J51            004007002      X,SC000018,1,Jean Levi's 501  Taille 33  Coloris Hit  Longueur 34,1356.26,EUR,02-01-2015 21:05
8971,M01J51            005001002      X,SC000018,1,Jean Levi's 501  Taille 34  Coloris Dry bones  Longueur 34,1356.26,EUR,13-09-2016 08:35
8972,M01J51            005002002      X,SC000018,1,Jean Levi's 501  Taille 34  Coloris Well worn  Longueur 34,1356.26,EUR,31-05-2015 04:06
8973,M01J51            005003002      X,SC000018,1,Jean Levi's 501  Taille 34  Coloris Blue john  Longueur 34,1356.26,EUR,19-03-2009 15:08
8974,M01J51            005004002      X,SC000018,1,Jean Levi's 501  Taille 34  Coloris Washed  Longueur 34,1356.26,EUR,21-05-2009 02:28
8975,M01J51            005005001      X,SC000018,1,Jean Levi's 501  Taille 34  Coloris Black  Longueur 32,1356.26,EUR,16-12-2010 21:12
8976,M01J51            005005002      X,SC000018,1,Jean Levi's 501  Taille 34  Coloris Black  Longueur 34,1356.26,EUR,17-06-2015 21:17
8977,M01J51            005006002      X,SC000018,1,Jean Levi's 501  Taille 34  Coloris Stonewash  Longueur 34,1356.26,EUR,12-12-2012 16:52
8978,M01J51            005007002      X,SC000018,1,Jean Levi's 501  Taille 34  Coloris Hit  Longueur 34,1356.26,EUR,08-03-2020 12:12
8979,M01J51            006001002      X,SC000018,1,Jean Levi's 501  Taille 36  Coloris Dry bones  Longueur 34,1356.26,EUR,11-05-2015 13:48
8980,M01J51            006002002      X,SC000018,1,Jean Levi's 501  Taille 36  Coloris Well worn  Longueur 34,1356.26,EUR,05-11-2019 14:40
8981,M01J51            006003002      X,SC000018,1,Jean Levi's 501  Taille 36  Coloris Blue john  Longueur 34,1356.26,EUR,24-03-2019 00:32
8982,M01J51            006004002      X,SC000018,1,Jean Levi's 501  Taille 36  Coloris Washed  Longueur 34,1306.03,EUR,14-04-2016 10:13
8983,M01J51            006005001      X,SC000018,1,Jean Levi's 501  Taille 36  Coloris Black  Longueur 32,1255.8,EUR,04-10-2013 10:50
8984,M01J51            006005002      X,SC000018,1,Jean Levi's 501  Taille 36  Coloris Black  Longueur 34,1255.8,EUR,27-02-2016 07:01
8985,M01J51            006006002      X,SC000018,1,Jean Levi's 501  Taille 36  Coloris Stonewash  Longueur 34,1255.8,EUR,11-05-2015 22:18
8986,M01J51            006007002      X,SC000018,1,Jean Levi's 501  Taille 36  Coloris Hit  Longueur 34,1255.8,EUR,24-12-2007 13:36
8987,M01J51            007001002      X,SC000018,1,Jean Levi's 501  Taille 38  Coloris Dry bones  Longueur 34,1255.8,EUR,30-05-2018 20:59
8988,M01J51            007002002      X,SC000018,1,Jean Levi's 501  Taille 38  Coloris Well worn  Longueur 34,1255.8,EUR,05-06-2014 03:57
8989,M01J51            007003002      X,SC000018,1,Jean Levi's 501  Taille 38  Coloris Blue john  Longueur 34,1255.8,EUR,08-08-2009 05:20
8990,M01J51            007004002      X,SC000018,1,Jean Levi's 501  Taille 38  Coloris Washed  Longueur 34,1255.8,EUR,11-07-2013 03:14
8991,M01J51            007005002      X,SC000018,1,Jean Levi's 501  Taille 38  Coloris Black  Longueur 34,1255.8,EUR,14-06-2012 23:16
8992,M01J51            007006002      X,SC000018,1,Jean Levi's 501  Taille 38  Coloris Stonewash  Longueur 34,1255.8,EUR,11-05-2012 02:23
8993,M01J51            007007002      X,SC000018,1,Jean Levi's 501  Taille 38  Coloris Hit  Longueur 34,1255.8,EUR,29-04-2011 15:08
8994,M01J51            008004002      X,SC000018,1,Jean Levi's 501  Taille 40  Coloris Washed  Longueur 34,1255.8,EUR,05-01-2007 20:20
8995,M01J51            008005002      X,SC000018,1,Jean Levi's 501  Taille 40  Coloris Black  Longueur 34,1255.8,EUR,01-09-2007 04:39
8996,M01J51            009004004      X,SC000018,1,Jean Levi's 501  Taille 28  Coloris Washed  Longueur 30,1255.8,EUR,17-07-2018 01:54
8997,M01J51            009005004      X,SC000018,1,Jean Levi's 501  Taille 28  Coloris Black  Longueur 30,1255.8,EUR,29-04-2016 05:22
8998,M01J51            009006004      X,SC000018,1,Jean Levi's 501  Taille 28  Coloris Stonewash  Longueur 30,1255.8,EUR,16-01-2007 08:47
8999,M01J51            00A001001      X,SC000018,1,Jean Levi's 501  Taille 29  Coloris Dry bones  Longueur 32,1255.8,EUR,18-07-2016 19:45
9000,M01J51            00A002001      X,SC000018,1,Jean Levi's 501  Taille 29  Coloris Well worn  Longueur 32,1255.8,EUR,01-01-2019 12:33
9001,M01J51            00A003001      X,SC000018,1,Jean Levi's 501  Taille 29  Coloris Blue john  Longueur 32,1255.8,EUR,16-08-2017 13:08
9002,M01J51            00A004001      X,SC000018,1,Jean Levi's 501  Taille 29  Coloris Washed  Longueur 32,1255.8,EUR,24-10-2007 20:49
9003,M01J51            00A004004      X,SC000018,1,Jean Levi's 501  Taille 29  Coloris Washed  Longueur 30,1255.8,EUR,27-11-2009 19:45
9004,M01J51            00A005001      X,SC000018,1,Jean Levi's 501  Taille 29  Coloris Black  Longueur 32,1306.03,EUR,10-09-2013 14:15
9005,M01J51            00A005004      X,SC000018,1,Jean Levi's 501  Taille 29  Coloris Black  Longueur 30,1356.26,EUR,13-03-2008 23:52
9006,M01J51            00A006001      X,SC000018,1,Jean Levi's 501  Taille 29  Coloris Stonewash  Longueur 32,1356.26,EUR,13-08-2013 20:01
9007,M01J51            00A006004      X,SC000018,1,Jean Levi's 501  Taille 29  Coloris Stonewash  Longueur 30,1356.26,EUR,26-03-2018 01:17
9008,M01J51            00A007001      X,SC000018,1,Jean Levi's 501  Taille 29  Coloris Hit  Longueur 32,1356.26,EUR,22-05-2017 23:01
9010,MP0910            003001         X,SC000018,1,Tee-Shirt Col Rond  Taille S  Coloris Blanc,310,EUR,25-09-2013 09:54
9011,MP0910            003003         X,SC000018,1,Tee-Shirt Col Rond  Taille S  Coloris Noir,310,EUR,02-02-2013 20:38
9012,MP0910            003004         X,SC000018,1,Tee-Shirt Col Rond  Taille S  Coloris Marine,298.52,EUR,09-03-2009 08:36
9013,MP0910            00300G         X,SC000018,1,Tee-Shirt Col Rond  Taille S  Coloris Kaki,298.52,EUR,31-10-2013 03:48
9014,MP0910            00300K         X,SC000018,1,Tee-Shirt Col Rond  Taille S  Coloris Gris,298.52,EUR,03-02-2010 17:12
9015,MP0910            004001         X,SC000018,1,Tee-Shirt Col Rond  Taille M  Coloris Blanc,310,EUR,27-03-2008 03:13
9016,MP0910            004003         X,SC000018,1,Tee-Shirt Col Rond  Taille M  Coloris Noir,310,EUR,03-02-2014 14:17
9017,MP0910            004004         X,SC000018,1,Tee-Shirt Col Rond  Taille M  Coloris Marine,310,EUR,15-03-2020 08:36
9018,MP0910            00400G         X,SC000018,1,Tee-Shirt Col Rond  Taille M  Coloris Kaki,310,EUR,22-10-2018 04:20
9019,MP0910            00400K         X,SC000018,1,Tee-Shirt Col Rond  Taille M  Coloris Gris,298.52,EUR,30-04-2007 20:05
9020,MP0910            005001         X,SC000018,1,Tee-Shirt Col Rond  Taille L  Coloris Blanc,298.52,EUR,12-06-2014 03:00
9021,MP0910            005003         X,SC000018,1,Tee-Shirt Col Rond  Taille L  Coloris Noir,298.52,EUR,06-05-2013 09:17
9022,MP0910            005004         X,SC000018,1,Tee-Shirt Col Rond  Taille L  Coloris Marine,298.52,EUR,18-12-2010 00:19
9023,MP0910            00500G         X,SC000018,1,Tee-Shirt Col Rond  Taille L  Coloris Kaki,298.52,EUR,13-07-2017 23:10
9024,MP0910            00500K         X,SC000018,1,Tee-Shirt Col Rond  Taille L  Coloris Gris,298.52,EUR,20-07-2019 21:51
9025,MP0910            006001         X,SC000018,1,Tee-Shirt Col Rond  Taille XL  Coloris Blanc,298.52,EUR,18-07-2017 17:49
9026,MP0910            006003         X,SC000018,1,Tee-Shirt Col Rond  Taille XL  Coloris Noir,298.52,EUR,30-06-2011 13:50
9027,MP0910            006004         X,SC000018,1,Tee-Shirt Col Rond  Taille XL  Coloris Marine,332.97,EUR,03-04-2013 19:20
9028,MP0910            00600G         X,SC000018,1,Tee-Shirt Col Rond  Taille XL  Coloris Kaki,332.97,EUR,10-03-2011 07:28
9029,MP0910            00600K         X,SC000018,1,Tee-Shirt Col Rond  Taille XL  Coloris Gris,332.97,EUR,29-08-2014 06:13
9033,ML1212            003001         X,SC000019,1,Polo Homme  Taille 3  Coloris Blanc,1567.96,EUR,30-06-2007 11:28
9034,ML1212            003002         X,SC000019,1,Polo Homme  Taille 3  Coloris Noir,1595.46,EUR,11-12-2013 03:21
9035,ML1212            003003         X,SC000019,1,Polo Homme  Taille 3  Coloris Marine,1512.94,EUR,18-09-2016 04:00
9036,ML1212            003006         X,SC000019,1,Polo Homme  Taille 3  Coloris Semoule,1512.94,EUR,15-09-2008 20:21
9037,ML1212            003007         X,SC000019,1,Polo Homme  Taille 3  Coloris Acidul??,1485.43,EUR,11-11-2008 23:45
9038,ML1212            00300J         X,SC000019,1,Polo Homme  Taille 3  Coloris Biche,1347.89,EUR,07-03-2020 19:31
9039,ML1212            00300N         X,SC000019,1,Polo Homme  Taille 3  Coloris Source,1292.88,EUR,21-07-2019 11:30
